audio_mode,audio_split,checkpoint_path,checkpoint_sha256,checkpoint_step,integrated_unintended_key_state,max_target_key_state,max_unintended_key_state,mean_action_saturation,mismatched_sequence,native_reward_sum,pressed_key_f1,pressed_key_precision,pressed_key_recall,pressed_keys,sequence,sequence_group,sequence_name,shaped_return,strict_outcome,target_keys,timestep_f1,timestep_precision,timestep_recall,variant_index,wrong_press_count,wrong_pressed_keys
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,73-72,transition,transition_73_72,-0.007606807871146882,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.007805765420198441,1.0,0.1561153084039688,0.016233766233766232,73-74,17.212901239951965,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,9.49667423721403,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.007805765420198441,1.0,0.1561153084039688,0.016233766233766232,,17.212901239951965,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,9.49667423721403,near_clean_partial,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,73-74,transition,transition_73_74,-0.007606807871146882,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.04375096261501313,0.0,0.8750192523002625,0.012987012987012988,74-73,15.397628971164453,0.0,0.0,0.0,55,73-74,transition,transition_73_74,-8.844717038935093,missed,52-53,0.0,0.0,0.0,0,1,55
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.04375096261501313,0.0,0.8750192523002625,0.012987012987012988,,15.397628971164453,0.0,0.0,0.0,55,74-73,transition,transition_74_73,-8.844717038935093,missed,52-53,0.0,0.0,0.0,0,1,55
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,74-73,transition,transition_74_73,-0.007606807871146882,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.04287758469581604,0.0,0.8575516939163208,0.012987012987012988,74-75,16.666307760319512,0.0,0.0,0.0,,74-73,transition,transition_74_73,-8.227987777206618,missed,52-53,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.04287758469581604,0.0,0.8575516939163208,0.012987012987012988,,16.666307760319512,0.0,0.0,0.0,,74-75,transition,transition_74_75,-8.227987777206618,missed,53-54,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,74-75,transition,transition_74_75,-0.007606807871146882,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.11786118149757385,0.0,1.0,0.025974025974025976,75-74,15.468154634717473,0.6666666666666666,1.0,0.5,54,74-75,transition,transition_74_75,-20.20674101072415,missed,53-54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.07138178125023842,1.0,0.6619573831558228,0.025974025974025976,,16.742959942324802,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,2.4848519241806706,missed,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,75-74,transition,transition_75_74,-0.007606807871146882,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0602603979408741,1.0,0.5344786047935486,0.006493506493506494,75-76,17.318644919106095,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,6.335445927974407,missed,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0602603979408741,1.0,0.5344786047935486,0.006493506493506494,,17.318644919106095,0.6666666666666666,1.0,0.5,54,75-76,transition,transition_75_76,6.335445927974407,missed,54-55,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,75-76,transition,transition_75_76,-0.007606807871146882,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.019388200342655183,0.0,0.38776400685310364,0.00974025974025974,76-75,16.735494881737267,0.0,0.0,0.0,,75-76,transition,transition_75_76,-0.9690890942546588,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.019388200342655183,0.0,0.38776400685310364,0.00974025974025974,,16.735494881737267,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.9690890942546588,missed,54-55,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,,16.72037819004436,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.007606807871146882,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_25000_steps.pt,c36f60d6dc5510124d057126b745737538336f0083cf599fde32aa54f61b6ef4,25000,0.0,0.0,0.0,0.00974025974025974,72-73,15.960174093075162,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.01209261451661587,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.014906962960958482,0.943218469619751,0.23503535985946655,0.07575757575757576,,3.379209908292312,1.0,1.0,1.0,51,72,anchor,anchor_72,12.81349601758095,clean_low_unintended,51,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.030303030303030304,,1.852685971607176,0.0,0.0,0.0,,72,anchor,anchor_72,-0.005308823874220252,missed,51,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.07915285527706147,0.0,1.0,0.015151515151515152,73,2.7550604766050784,0.0,0.0,0.0,52,72,anchor,anchor_72,-10.158603594300981,missed,51,0.0,0.0,0.0,0,1,52
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,1.0,0.0,0.015151515151515152,,3.8994860489018226,1.0,1.0,1.0,52,73,anchor,anchor_73,9.32739261374902,clean_low_unintended,52,0.2857142857142857,1.0,0.16666666666666666,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.030303030303030304,,1.852685971607176,0.0,0.0,0.0,,73,anchor,anchor_73,-0.005308823874220252,missed,52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.09288150994107128,0.3156195878982544,1.0,0.0909090909090909,74,0.41040155348920937,0.0,0.0,0.0,53,73,anchor,anchor_73,-12.221315578340183,missed,52,0.0,0.0,0.0,0,1,53
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.02491897149011493,1.0,0.3156195878982544,0.0909090909090909,,1.8433787547408338,1.0,1.0,1.0,53,74,anchor,anchor_74,8.9200970887933,clean_high_unintended,53,0.2857142857142857,1.0,0.16666666666666666,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.030303030303030304,,1.852685971607176,0.0,0.0,0.0,,74,anchor,anchor_74,-0.005308823874220252,missed,53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.08496640622615814,0.0,1.0,0.030303030303030304,75,1.9364383416135107,0.0,0.0,0.0,54,74,anchor,anchor_74,-11.387340942444942,missed,53,0.0,0.0,0.0,0,1,54
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0014198120683431626,1.0,0.02839624136686325,0.030303030303030304,,3.2164937276882206,1.0,1.0,1.0,54,75,anchor,anchor_75,9.783797210251914,clean_low_unintended,54,0.2857142857142857,1.0,0.16666666666666666,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.030303030303030304,,1.852685971607176,0.0,0.0,0.0,,75,anchor,anchor_75,-0.005308823874220252,missed,54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.09563366770744325,0.18199533224105835,1.0,0.1818181818181818,76,2.74288413086727,0.0,0.0,0.0,55,75,anchor,anchor_75,-14.861501131266953,missed,54,0.0,0.0,0.0,0,1,55
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.030650515854358674,1.0,0.3141748905181885,0.1818181818181818,,4.734200120480188,1.0,1.0,1.0,55,76,anchor,anchor_76,11.90328128882071,clean_high_unintended,55,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.030303030303030304,,1.852685971607176,0.0,0.0,0.0,,76,anchor,anchor_76,-0.005308823874220252,missed,55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.09403572082519532,0.06310389935970306,0.943218469619751,0.07575757575757576,72,1.3806208615906654,0.0,0.0,0.0,51,76,anchor,anchor_76,-19.99934712727027,missed,55,0.0,0.0,0.0,0,1,51
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.011772831529378892,0.9660727381706238,0.23545663058757782,0.1038961038961039,,6.7995181322900535,0.6666666666666666,1.0,0.5,51,72-73,transition,transition_72_73,13.034867945173147,near_clean_partial,51-52,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,72-73,transition,transition_72_73,-0.010488437915349095,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.07946179509162904,0.0,1.0,0.09740259740259741,73-72,7.382946383566512,0.6666666666666666,1.0,0.5,52,72-73,transition,transition_72_73,-10.227365610871454,missed,51-52,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,1.0,0.0,0.09740259740259741,,8.533489012943782,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,9.341000337004663,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,73-72,transition,transition_73_72,-0.010488437915349095,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,1.0,0.0,0.06168831168831169,73-74,9.239668502602566,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,9.35281765712844,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,1.0,0.0,0.06168831168831169,,9.239668502602566,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,9.35281765712844,near_clean_partial,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,73-74,transition,transition_73_74,-0.010488437915349095,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.094489628309384,0.3157861530780792,1.0,0.08116883116883115,74-73,4.749499602774286,0.6666666666666666,1.0,0.5,53,73-74,transition,transition_73_74,-12.253358496932554,missed,52-53,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.028507454926148056,1.0,0.3157861530780792,0.08116883116883115,,6.182880428527529,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,8.806163940526472,missed,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,74-73,transition,transition_74_73,-0.010488437915349095,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.02492539808154106,1.0,0.3157861530780792,0.06168831168831169,74-75,5.708226472170276,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,8.882975853573198,missed,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.02492539808154106,1.0,0.3157861530780792,0.06168831168831169,,5.708226472170276,0.6666666666666666,1.0,0.5,53,74-75,transition,transition_74_75,8.882975853573198,missed,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,74-75,transition,transition_74_75,-0.010488437915349095,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.08508177399635315,0.0,1.0,0.04220779220779221,75-74,7.222840551879027,0.6666666666666666,1.0,0.5,54,74-75,transition,transition_74_75,-11.423832213545625,missed,53-54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,1.0,0.0,0.04220779220779221,,8.505884451749083,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,9.791026924126314,near_clean_partial,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,75-74,transition,transition_75_74,-0.010488437915349095,missed,53-54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.001398386899381876,1.0,0.02796773798763752,0.051948051948051945,75-76,8.725315806385469,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,9.786598697191105,near_clean_partial,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.001398386899381876,1.0,0.02796773798763752,0.051948051948051945,,8.725315806385469,0.6666666666666666,1.0,0.5,54,75-76,transition,transition_75_76,9.786598697191105,near_clean_partial,54-55,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,75-76,transition,transition_75_76,-0.010488437915349095,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.09537246823310852,0.23377351462841034,1.0,0.10064935064935064,76-75,7.885379739014846,0.6666666666666666,1.0,0.5,55,75-76,transition,transition_75_76,-14.565102510943166,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.030511665344238284,1.0,0.3126812279224396,0.10064935064935064,,9.872551645244114,0.6666666666666666,1.0,0.5,55,76-75,transition,transition_76_75,11.853844769545894,missed,54-55,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0,0.0,0.0,0.012987012987012988,,13.47892034501351,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.010488437915349095,missed,54-55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed13_1m_retry1/lightweight_checkpoints/checkpoint_50000_steps.pt,e19861fc46086c8572790369c50796a7f8ca3972cd8558a621c0117548eb0f4a,50000,0.0951697587966919,0.0,0.9660727381706238,0.1038961038961039,72-73,4.800503201060982,0.0,0.0,0.0,51,76-75,transition,transition_76_75,-20.717125338226126,missed,54-55,0.0,0.0,0.0,0,1,51
