checkpoint_path,checkpoint_sha256,checkpoint_step,max_abs_action_diff_correct_mismatched,max_abs_action_diff_correct_zero,mean_abs_action_diff_correct_mismatched,mean_abs_action_diff_correct_zero,mismatched_sequence,sequence,sequence_group,sequence_name
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,1.8664747476577759,1.8550130128860474,0.5296312570571899,0.7749948501586914,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.9689939022064209,1.5919629335403442,0.22532176971435547,0.6502040028572083,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,1.3884392976760864,1.7689552307128906,0.48414790630340576,0.6148858070373535,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.8859389424324036,1.1835120916366577,0.2998467683792114,0.5024278163909912,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,1.8559281826019287,1.0755727291107178,0.6180862188339233,0.32731539011001587,72,76,anchor,anchor_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,1.8664355278015137,1.854992389678955,0.529878556728363,0.7748123407363892,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,1.5919023752212524,0.0,0.6501865386962891,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.969089925289154,1.5919023752212524,0.22535616159439087,0.6501865386962891,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,1.7690017223358154,0.0,0.6148869395256042,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,1.3889777660369873,1.7690017223358154,0.4842933714389801,0.6148869395256042,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,1.183876633644104,0.0,0.5024600028991699,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.8862308263778687,1.183876633644104,0.29990407824516296,0.5024600028991699,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,1.8558858633041382,1.0756189823150635,0.6178489327430725,0.32739803194999695,72-73,76-75,transition,transition_76_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,1.8529428243637085,1.7920782566070557,0.8733621835708618,0.7024997472763062,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.799470067024231,1.550645112991333,0.19390296936035156,0.5063819289207458,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,1.5503911972045898,1.7846202850341797,0.5187706351280212,0.533915102481842,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.9720935821533203,1.4013855457305908,0.2628474235534668,0.6375209093093872,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,1.8564822673797607,1.8093843460083008,0.8019010424613953,0.6636892557144165,72,76,anchor,anchor_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,1.8522436618804932,1.79296875,0.8737068176269531,0.7022998929023743,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.5507030487060547,0.0,0.5064313411712646,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.7996267080307007,1.5507030487060547,0.19390474259853363,0.5064313411712646,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.7846271991729736,0.0,0.5339112877845764,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,1.5516300201416016,1.7846271991729736,0.5189933776855469,0.5339112877845764,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.4026740789413452,0.0,0.6378770470619202,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.9722622632980347,1.4026740789413452,0.26306942105293274,0.6378770470619202,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,1.857369065284729,1.8093737363815308,0.8019296526908875,0.6636638045310974,72-73,76-75,transition,transition_76_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,1.8077259063720703,1.2216181755065918,0.5438546538352966,0.536458432674408,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.8399583101272583,0.9200747013092041,0.20728302001953125,0.3554142117500305,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,1.6243922710418701,1.0877741575241089,0.5471438765525818,0.44618406891822815,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.7967527508735657,0.9039409160614014,0.24331940710544586,0.32207366824150085,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,1.9566576480865479,0.9861458539962769,0.5205534100532532,0.3141355514526367,72,76,anchor,anchor_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,1.8082990646362305,1.2213923931121826,0.5441089272499084,0.5367407202720642,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.0,0.9200567603111267,0.0,0.35539668798446655,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.839975118637085,0.9200567603111267,0.207241952419281,0.35539668798446655,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.0,1.087776780128479,0.0,0.44617417454719543,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,1.624700665473938,1.087776780128479,0.5471702814102173,0.44617417454719543,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.0,0.9044712781906128,0.0,0.32223403453826904,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,0.796379804611206,0.9044712781906128,0.2434496432542801,0.32223403453826904,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_100000_steps.pt,531c7a0760c9121a16ab14c607636cdab5b69b3ef7976fe151694997ed90f895,100000,1.9569478034973145,0.9861236810684204,0.5209637880325317,0.3140468895435333,72-73,76-75,transition,transition_76_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,1.7685577869415283,1.6963469982147217,0.5280359983444214,0.5593277215957642,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.7989466190338135,1.085678219795227,0.1923239827156067,0.2641279399394989,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,1.4333661794662476,1.1096361875534058,0.5147874355316162,0.3042720854282379,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.7896788716316223,0.8491336107254028,0.2735033333301544,0.2647819221019745,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,1.960702657699585,0.8859260082244873,0.5607931017875671,0.2840680778026581,72,76,anchor,anchor_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,1.7682428359985352,1.6957272291183472,0.5278261303901672,0.559160590171814,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.0,1.0854804515838623,0.0,0.2641097903251648,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.7990180253982544,1.0854804515838623,0.1922137588262558,0.2641097903251648,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.0,1.109471321105957,0.0,0.3042158782482147,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,1.4331554174423218,1.109471321105957,0.5146784782409668,0.3042158782482147,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.0,0.8489803075790405,0.0,0.26476728916168213,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,0.7899503707885742,0.8489803075790405,0.2734653353691101,0.26476728916168213,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_250000_steps.pt,f07acea5d443b1a192894e824cd577e25f3dad6d2ba87ebeaac36684ac27ec2d,250000,1.9604649543762207,0.8859099745750427,0.5605811476707458,0.2840590476989746,72-73,76-75,transition,transition_76_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,1.8590083122253418,1.5059335231781006,0.5486516952514648,0.5557103753089905,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.8896145224571228,1.2341606616973877,0.18257981538772583,0.3324268162250519,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,1.402274489402771,1.2501749992370605,0.48309239745140076,0.4079992175102234,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.9761770367622375,0.39129623770713806,0.256891131401062,0.14849208295345306,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,1.9750968217849731,0.8858003616333008,0.5508322715759277,0.239019975066185,72,76,anchor,anchor_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,1.8589013814926147,1.505971908569336,0.548587441444397,0.5556049346923828,73-72,72-73,transition,transition_72_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.0,1.234038233757019,0.0,0.3323076069355011,73-74,73-72,transition,transition_73_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.889536440372467,1.234038233757019,0.1827070266008377,0.3323076069355011,74-73,73-74,transition,transition_73_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.0,1.2501848936080933,0.0,0.407970130443573,74-75,74-73,transition,transition_74_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,1.4020687341690063,1.2501848936080933,0.48284009099006653,0.407970130443573,75-74,74-75,transition,transition_74_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.0,0.3906516134738922,0.0,0.1482577621936798,75-76,75-74,transition,transition_75_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,0.976454496383667,0.3906516134738922,0.2567562460899353,0.1482577621936798,76-75,75-76,transition,transition_75_76
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_500000_steps.pt,bb77b4895c349eea4ffe73ca422de6688fd172cbc0102bc9d7a3e37564a23f24,500000,1.975037932395935,0.8859318494796753,0.5507048964500427,0.23906001448631287,72-73,76-75,transition,transition_76_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.555088758468628,1.8953232765197754,0.518813967704773,0.6317910552024841,73,72,anchor,anchor_72
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,0.9207383394241333,0.8336271047592163,0.2687545418739319,0.2800532281398773,74,73,anchor,anchor_73
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.414422869682312,0.7698559165000916,0.5288889408111572,0.31829988956451416,75,74,anchor,anchor_74
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.0433692932128906,0.8522891998291016,0.26568731665611267,0.3328399956226349,76,75,anchor,anchor_75
/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_750000_steps.pt,ec689bc3162fb6826de4e46a973c956d12c7629101b17d762cae3d98b81a1bf4,750000,1.967712163925171,1.2731794118881226,0.5797222852706909,0.3564169108867645,72,76,anchor,anchor_76
