audio_mode,audio_split,checkpoint_path,checkpoint_sha256,checkpoint_step,integrated_unintended_key_state,max_target_key_state,max_unintended_key_state,mean_action_saturation,mismatched_sequence,native_reward_sum,pressed_key_f1,pressed_key_precision,pressed_key_recall,pressed_keys,sequence,sequence_group,sequence_name,shaped_return,strict_outcome,target_keys,timestep_f1,timestep_precision,timestep_recall,variant_index,wrong_press_count,wrong_pressed_keys
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.18040670156478883,0.16729968786239624,1.0,0.14393939393939395,75,3.9905973249304765,0.0,0.0,0.0,50-51-54,74,anchor,anchor_74,-48.34573278882373,missed,53,0.0,0.0,0.0,0,3,50-51-54
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.10659411028027535,1.0,1.0,0.14393939393939395,,5.245844907139662,0.5,0.3333333333333333,1.0,50-51-54,75,anchor,anchor_75,-28.159905448263785,dirty_pressed_wrong_key,54,0.2,0.25,0.16666666666666666,0,2,50-51
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.2423953413963318,0.9150108695030212,0.03787878787878788,,6.959087280501196,0.0,0.0,0.0,51,75,anchor,anchor_75,-11.223461807009693,missed,54,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.015478993952274324,0.39390358328819275,0.30957987904548645,0.03787878787878788,76,6.829859820816182,0.0,0.0,0.0,,75,anchor,anchor_75,2.105158480862284,missed,54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.03244868814945221,0.0,0.39390358328819275,0.03787878787878788,,6.795280640733173,0.0,0.0,0.0,,76,anchor,anchor_76,-1.1515310825108058,missed,55,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.0,0.9150108695030212,0.03787878787878788,,6.9520115909487785,0.0,0.0,0.0,51,76,anchor,anchor_76,-12.4902802359552,missed,55,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,0.0,0.0,0.03787878787878788,72,7.484499561844746,0.0,0.0,0.0,,76,anchor,anchor_76,-0.005242524610832334,missed,55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,0.0,0.0,0.02922077922077922,,17.9141740966818,0.0,0.0,0.0,,72-73,transition,transition_72_73,-0.009606657381169498,missed,51-52,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.04369721561670303,0.9150108695030212,0.498213529586792,0.03571428571428572,,19.669753117659454,0.6666666666666666,1.0,0.5,51,72-73,transition,transition_72_73,3.246546666607461,missed,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.08777703642845154,0.0,1.0,0.03896103896103897,73-72,16.550724323276096,0.6666666666666666,1.0,0.5,52,72-73,transition,transition_72_73,-12.096589388971989,missed,51-52,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,1.0,0.0,0.03896103896103897,,17.903428174510402,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,10.010282781559974,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.13362392783164978,0.9150108695030212,0.03571428571428572,,18.670703585878126,0.6666666666666666,1.0,0.5,51,73-72,transition,transition_73_72,-9.497621977385661,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,1.0,0.0,0.03896103896103897,73-74,18.67972488235746,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,10.011524526405614,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,1.0,0.0,0.03896103896103897,,18.67972488235746,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,10.011524526405614,near_clean_partial,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.13362392783164978,0.9150108695030212,0.03571428571428572,,18.670703585878126,0.0,0.0,0.0,51,73-74,transition,transition_73_74,-9.497621977385661,missed,52-53,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.09546714425086976,0.2300209105014801,1.0,0.05844155844155845,74-73,17.521592525493094,0.6666666666666666,1.0,0.5,53,73-74,transition,transition_73_74,-15.159815722810336,missed,52-53,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.023886366654187443,1.0,0.45124801993370056,0.05844155844155845,,19.509693360631825,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,11.69859512734178,missed,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.0,0.9150108695030212,0.03571428571428572,,18.669747149970704,0.0,0.0,0.0,51,74-73,transition,transition_74_73,-12.987654566821238,missed,52-53,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.02256240099668503,1.0,0.45124801993370056,0.05194805194805196,74-75,16.699296089321784,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,11.758569927766665,missed,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.02256240099668503,1.0,0.45124801993370056,0.05194805194805196,,16.699296089321784,0.6666666666666666,1.0,0.5,53,74-75,transition,transition_74_75,11.758569927766665,missed,53-54,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.0,0.9150108695030212,0.03571428571428572,,18.669747149970704,0.0,0.0,0.0,51,74-75,transition,transition_74_75,-12.987654566821238,missed,53-54,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.08473761677742005,0.15399698913097382,1.0,0.05519480519480519,75-74,17.12299258212408,0.6666666666666666,1.0,0.5,54,74-75,transition,transition_74_75,-10.724414640392885,missed,53-54,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.010014268755912782,1.0,0.20028537511825562,0.05519480519480519,,18.395797057216992,0.6666666666666666,1.0,0.5,54,75-74,transition,transition_75_74,9.716057887068379,near_clean_partial,53-54,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.2423953413963318,0.9150108695030212,0.03571428571428572,,18.676822839523123,0.0,0.0,0.0,51,75-74,transition,transition_75_74,-11.227974950417691,missed,53-54,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.09943493753671646,1.0,1.0,0.08116883116883115,75-76,17.031069193874796,0.5,0.5,0.5,52-54,75-74,transition,transition_75_74,-8.202569576053182,dirty_pressed_wrong_key,53-54,0.13333333333333336,0.5,0.07692307692307693,0,1,52
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.09943493753671646,1.0,1.0,0.08116883116883115,,17.031069193874796,0.5,0.5,0.5,52-54,75-76,transition,transition_75_76,-8.202569576053182,dirty_pressed_wrong_key,54-55,0.13333333333333336,0.5,0.07692307692307693,0,1,52
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.2423953413963318,0.9150108695030212,0.03571428571428572,,18.676822839523123,0.0,0.0,0.0,51,75-76,transition,transition_75_76,-11.227974950417691,missed,54-55,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.01957383006811142,0.7102745771408081,0.3914766013622284,0.03896103896103897,76-75,17.874330460735514,0.0,0.0,0.0,,75-76,transition,transition_75_76,2.867012693001429,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.04826851934194565,0.0,0.7102745771408081,0.03896103896103897,,17.57421472631349,0.0,0.0,0.0,,76-75,transition,transition_76_75,-4.347468519948632,missed,54-55,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.06621726006269454,0.0,0.9150108695030212,0.03571428571428572,,18.669747149970704,0.0,0.0,0.0,51,76-75,transition,transition_76_75,-12.494793379363198,missed,54-55,0.0,0.0,0.0,0,1,51
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_25000_steps.pt,f052669e3b6e5cb008c7484e166b908a1d861cf253ca00b9f54a7e777e401819,25000,0.0,0.0,0.0,0.02922077922077922,72-73,17.9141740966818,0.0,0.0,0.0,,76-75,transition,transition_76_75,-0.009606657381169498,missed,54-55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.004498901218175888,0.0,0.08997802436351776,0.12878787878787876,,5.3189249930140505,0.0,0.0,0.0,,72,anchor,anchor_72,-0.030891580179333685,missed,51,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08107685744762422,0.0,0.8529253005981445,0.07575757575757576,,5.483686503532982,0.0,0.0,0.0,,72,anchor,anchor_72,-10.12863146220442,missed,51,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08854329586029053,0.0,1.0,0.06818181818181818,73,4.821800135293967,0.0,0.0,0.0,52,72,anchor,anchor_72,-12.305148516811398,missed,51,0.0,0.0,0.0,0,1,52
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.0,0.0,0.06818181818181818,,6.193615491227968,1.0,1.0,1.0,52,73,anchor,anchor_73,10.073985275488347,clean_low_unintended,52,0.2857142857142857,1.0,0.16666666666666666,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.021607668697834016,0.8529253005981445,0.4321533739566803,0.07575757575757576,,6.311160601908083,0.0,0.0,0.0,,73,anchor,anchor_73,4.327018755481521,missed,52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0970847636461258,0.15237492322921753,1.0,0.15151515151515152,74,3.7002943187183823,0.0,0.0,0.0,53,73,anchor,anchor_73,-15.258920589250515,missed,52,0.0,0.0,0.0,0,1,53
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.018552826158702372,1.0,0.33826157450675964,0.15151515151515152,,5.698427983061934,1.0,1.0,1.0,53,74,anchor,anchor_74,12.640591182276687,clean_high_unintended,53,0.5,1.0,0.3333333333333333,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08107685744762422,0.0,0.8529253005981445,0.07575757575757576,,5.483686503532982,0.0,0.0,0.0,,74,anchor,anchor_74,-10.592938210117781,missed,53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.13980666920542717,0.7094643115997314,1.0,0.17424242424242423,75,2.722035671180225,0.0,0.0,0.0,52-54,74,anchor,anchor_74,-21.117017934397403,missed,53,0.0,0.0,0.0,0,2,52-54
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.11253145933151246,1.0,1.0,0.17424242424242423,,4.06654556141873,0.6666666666666666,0.5,1.0,52-54,75,anchor,anchor_75,-3.293279683810003,dirty_pressed_wrong_key,54,0.4444444444444444,0.6666666666666666,0.3333333333333333,0,1,52
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08107685744762422,0.0,0.8529253005981445,0.07575757575757576,,5.483686503532982,0.0,0.0,0.0,,75,anchor,anchor_75,-16.036012508022747,missed,54,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.1005378126166761,0.375252366065979,1.0,0.06818181818181818,76,5.263653267708804,0.0,0.0,0.0,55-56,75,anchor,anchor_75,-25.52275018922673,missed,54,0.0,0.0,0.0,0,2,55-56
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.07235837569460274,1.0,1.0,0.06818181818181818,,6.7264105730613215,0.6666666666666666,0.5,1.0,55-56,76,anchor,anchor_76,-5.254900198869724,dirty_pressed_wrong_key,55,0.4444444444444444,0.6666666666666666,0.3333333333333333,0,1,56
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08107685744762422,0.0,0.8529253005981445,0.07575757575757576,,5.483686503532982,0.0,0.0,0.0,,76,anchor,anchor_76,-16.036012508022747,missed,55,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.004498901218175888,0.0,0.08997802436351776,0.12878787878787876,72,5.3189249930140505,0.0,0.0,0.0,,76,anchor,anchor_76,-0.030891580179333685,missed,55,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,0.0,0.0,0.051948051948051945,,17.02922734061134,0.0,0.0,0.0,,72-73,transition,transition_72_73,-0.012752658713608981,missed,51-52,0.0,0.0,0.0,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08107685744762422,0.0,0.8529253005981445,0.1136363636363636,,17.290934194787116,0.0,0.0,0.0,,72-73,transition,transition_72_73,-10.13662945694697,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0885493814945221,0.0,1.0,0.058441558441558426,73-72,17.38419087767313,0.6666666666666666,1.0,0.5,52,72-73,transition,transition_72_73,-12.310058368986885,missed,51-52,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.0,0.0,0.058441558441558426,,18.756155650098297,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,10.071258615581318,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.021607668697834016,0.8529253005981445,0.4321533739566803,0.1136363636363636,,18.118408293162215,0.0,0.0,0.0,,73-72,transition,transition_73_72,4.319020760738973,missed,51-52,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.0,0.0,0.05844155844155844,73-74,17.05047538429303,0.6666666666666666,1.0,0.5,52,73-72,transition,transition_73_72,10.070483369167894,near_clean_partial,51-52,0.14285714285714288,1.0,0.07692307692307693,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.0,1.0,0.0,0.05844155844155844,,17.05047538429303,0.6666666666666666,1.0,0.5,52,73-74,transition,transition_73_74,10.070483369167894,near_clean_partial,52-53,0.14285714285714288,1.0,0.07692307692307693,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.021607668697834016,0.8529253005981445,0.4321533739566803,0.1136363636363636,,18.118408293162215,0.0,0.0,0.0,,73-74,transition,transition_73_74,4.319020760738973,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.09802616368979217,0.15236744284629822,1.0,0.08116883116883115,74-73,14.055106408451888,0.6666666666666666,1.0,0.5,53,73-74,transition,transition_73_74,-15.270082726772301,missed,52-53,0.0,0.0,0.0,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.019498653523623944,1.0,0.3383505046367645,0.08116883116883115,,16.053243693570447,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,12.630322473212189,missed,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
zero,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.08107685744762422,0.0,0.8529253005981445,0.1136363636363636,,17.290934194787116,0.0,0.0,0.0,,74-73,transition,transition_74_73,-10.600936204860332,missed,52-53,0.0,0.0,0.0,0,0,
mismatched,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.019539289828389886,1.0,0.3383505046367645,0.05844155844155844,74-75,16.763175909426963,0.6666666666666666,1.0,0.5,53,74-73,transition,transition_74_73,12.630876927178399,missed,52-53,0.2666666666666667,1.0,0.15384615384615385,0,0,
correct,canonical_eval,/workspace/experiments/pipeline2_direct_audio/pipeline2_direct_audio_droq_v1_seed61_1m/lightweight_checkpoints/checkpoint_50000_steps.pt,796d8303229e3deaed80c99972174972d1de69964d71a4b3f7082206ba70351a,50000,0.019539289828389886,1.0,0.3383505046367645,0.05844155844155844,,16.763175909426963,0.6666666666666666,1.0,0.5,53,74-75,transition,transition_74_75,12.630876927178399,missed,53-54,0.2666666666666667,1.0,0.15384615384615385,0,0,
